staff_id,date,department,shift,absent
S056,2025-04-12,Surgery,Night,False
S057,2025-04-12,ICU,Night,False
S058,2025-04-12,ER,Night,False
S059,2025-04-12,ER,Day,False
S060,2025-04-12,Surgery,Night,False
S001,2025-04-13,ER,Night,False
S002,2025-04-13,ER,Day,False
S003,2025-04-13,Ward,Night,False
S004,2025-04-13,Surgery,Night,False
S005,2025-04-13,ICU,Night,False
S006,2025-04-13,Ward,Day,False
S007,2025-04-13,ICU,Day,False
S008,2025-04-13,Ward,Night,False
S009,2025-04-13,ER,Day,False
S010,2025-04-13,Ward,Night,False
S011,2025-04-13,ER,Day,False
S012,2025-04-13,Ward,Day,False
S013,2025-04-13,ER,Night,False
S014,2025-04-13,ICU,Night,False
S015,2025-04-13,ER,Night,False
S016,2025-04-13,ICU,Day,False
S017,2025-04-13,ICU,Day,False
S018,2025-04-13,ER,Night,False
S019,2025-04-13,Surgery,Night,False
S020,2025-04-13,Ward,Day,False
S021,2025-04-13,Surgery,Night,False
S022,2025-04-13,ICU,Day,False
S023,2025-04-13,Surgery,Night,False
S024,2025-04-13,Surgery,Day,False
S025,2025-04-13,Ward,Day,False
S026,2025-04-13,ER,Day,False
S027,2025-04-13,Ward,Day,False
S028,2025-04-13,ER,Day,False
S029,2025-04-13,ICU,Night,False
S030,2025-04-13,Surgery,Night,False
S031,2025-04-13,Ward,Night,False
S032,2025-04-13,ER,Night,False
S033,2025-04-13,ER,Day,False
S034,2025-04-13,Ward,Night,False
S035,2025-04-13,Surgery,Night,False
S036,2025-04-13,Ward,Night,False
S037,2025-04-13,ICU,Day,False
S038,2025-04-13,Surgery,Night,False
S039,2025-04-13,ER,Night,False
S040,2025-04-13,Ward,Night,False
S041,2025-04-13,Ward,Day,False
S042,2025-04-13,Surgery,Day,False
S043,2025-04-13,Surgery,Day,False
S044,2025-04-13,ER,Day,True
S045,2025-04-13,Surgery,Night,False
S046,2025-04-13,Ward,Night,False
S047,2025-04-13,ER,Night,False
S048,2025-04-13,ER,Day,False
S049,2025-04-13,ER,Day,False
S050,2025-04-13,Surgery,Day,False
S051,2025-04-13,ER,Day,False
S052,2025-04-13,ER,Night,False
S053,2025-04-13,Surgery,Day,False
S054,2025-04-13,Ward,Day,False
S055,2025-04-13,Surgery,Day,False
S056,2025-04-13,ICU,Night,False
S057,2025-04-13,ICU,Night,False
S058,2025-04-13,Ward,Day,False
S059,2025-04-13,Ward,Day,False
S060,2025-04-13,Ward,Night,False
S001,2025-04-14,Surgery,Day,False
S002,2025-04-14,Surgery,Night,False
S003,2025-04-14,ICU,Day,False
S004,2025-04-14,ER,Night,False
S005,2025-04-14,Surgery,Night,False
S006,2025-04-14,Surgery,Day,False
S007,2025-04-14,Ward,Night,False
S008,2025-04-14,ICU,Day,False
S009,2025-04-14,Surgery,Day,False
S010,2025-04-14,ICU,Night,True
S011,2025-04-14,ICU,Night,False
S012,2025-04-14,Surgery,Night,False
S013,2025-04-14,ER,Day,False
S014,2025-04-14,Ward,,False
S015,2025-04-14,Surgery,Day,False
S016,2025-04-14,Surgery,Night,False
S017,2025-04-14,Surgery,Day,False
S018,2025-04-14,ICU,Day,False
S019,2025-04-14,Surgery,Day,False
S020,2025-04-14,ICU,Night,False
S021,2025-04-14,ER,Night,False
S022,2025-04-14,ER,Night,False
S023,2025-04-14,ICU,Day,True
S024,2025-04-14,Surgery,Night,False
S025,2025-04-14,ER,Night,False
S026,2025-04-14,ICU,Night,False
S027,2025-04-14,ER,Day,False
S028,2025-04-14,Ward,Day,False
S029,2025-04-14,ICU,Night,False
S030,2025-04-14,ER,Night,False
S031,2025-04-14,Surgery,,False
S032,2025-04-14,Surgery,Day,False
S033,2025-04-14,Surgery,Day,False
S034,2025-04-14,Ward,Day,False
S035,2025-04-14,ER,Night,False
S036,2025-04-14,Surgery,Night,False
S037,2025-04-14,ICU,Day,False
S038,2025-04-14,Surgery,Night,False
S039,2025-04-14,Surgery,Night,True
S040,2025-04-14,Surgery,Day,False
S041,2025-04-14,Surgery,Night,False
S042,2025-04-14,Ward,Night,False
S043,2025-04-14,ICU,Day,False
S044,2025-04-14,ER,Day,True
S045,2025-04-14,Ward,Day,False
S046,2025-04-14,Surgery,Day,True
S047,2025-04-14,Ward,Day,False
S048,2025-04-14,ER,Day,False
S049,2025-04-14,ICU,Night,True
S050,2025-04-14,ER,Day,False
S051,2025-04-14,Surgery,Night,False
S052,2025-04-14,Surgery,Day,False
S053,2025-04-14,Ward,Night,False
S054,2025-04-14,ER,Day,False
S055,2025-04-14,Surgery,Day,False
S056,2025-04-14,ER,Night,False
S057,2025-04-14,ER,Night,False
S058,2025-04-14,Surgery,Day,False
S059,2025-04-14,Surgery,Night,False
S060,2025-04-14,ER,Night,False
S001,2025-04-15,Surgery,Night,False
S002,2025-04-15,ER,Night,False
S003,2025-04-15,ER,Day,False
S004,2025-04-15,Surgery,Night,False
S005,2025-04-15,Surgery,Day,False
S006,2025-04-15,Surgery,Day,False
S007,2025-04-15,ICU,Night,False
S008,2025-04-15,Ward,Night,False
S009,2025-04-15,ER,Night,False
S010,2025-04-15,Surgery,Day,False
S011,2025-04-15,ICU,Night,False
S012,2025-04-15,ER,Day,False
S013,2025-04-15,ICU,Day,False
S014,2025-04-15,Ward,Day,False
S015,2025-04-15,ER,Night,False
S016,2025-04-15,Ward,Night,False
S017,2025-04-15,Surgery,Day,False
S018,2025-04-15,ICU,Night,False
S019,2025-04-15,Ward,Day,False
S020,2025-04-15,Surgery,Night,False
S021,2025-04-15,ER,Night,False
S022,2025-04-15,Ward,Night,False
S023,2025-04-15,ICU,Day,True
S024,2025-04-15,Ward,Day,False
S025,2025-04-15,Surgery,Night,False
S026,2025-04-15,ICU,Night,False
S027,2025-04-15,Ward,Night,False
S028,2025-04-15,ICU,Day,False
S029,2025-04-15,ER,Night,False
S030,2025-04-15,ER,Night,False
S031,2025-04-15,Ward,Night,False
S032,2025-04-15,Surgery,Night,False
S033,2025-04-15,Ward,Night,False
S034,2025-04-15,ER,Day,False
S035,2025-04-15,Surgery,Day,False
S036,2025-04-15,Surgery,Night,False
S037,2025-04-15,ER,Night,False
S038,2025-04-15,Surgery,Night,False
S039,2025-04-15,Ward,Day,False
S040,2025-04-15,Surgery,Day,False
S041,2025-04-15,Surgery,Night,False
S042,2025-04-15,Surgery,Night,False
S043,2025-04-15,ER,Day,False
S044,2025-04-15,Ward,Night,False
S045,2025-04-15,Ward,Night,False
S046,2025-04-15,ER,Night,False
S047,2025-04-15,ICU,Day,False
S048,2025-04-15,ICU,Day,False
S049,2025-04-15,ER,Night,False
S050,2025-04-15,ICU,Night,False
S051,2025-04-15,Ward,Day,False
S052,2025-04-15,Surgery,Night,False
S053,2025-04-15,ER,Night,False
S054,2025-04-15,Ward,Day,False
S055,2025-04-15,ICU,Day,False
S056,2025-04-15,ICU,Night,False
S057,2025-04-15,ER,Night,False
S058,2025-04-15,Surgery,Day,False
S059,2025-04-15,ER,Night,False
S060,2025-04-15,Ward,Night,False
S001,2025-04-16,Ward,Day,False
S002,2025-04-16,ICU,Day,False
S003,2025-04-16,ER,Night,False
S004,2025-04-16,Ward,Day,False
S005,2025-04-16,Ward,Day,False
S006,2025-04-16,Ward,Day,False
S007,2025-04-16,ICU,Night,False
S008,2025-04-16,ICU,Night,False
S009,2025-04-16,ICU,Day,False
S010,2025-04-16,ICU,Night,False
S011,2025-04-16,Surgery,Day,False
S012,2025-04-16,ER,Day,False
S013,2025-04-16,ER,Day,False
S014,2025-04-16,Ward,Night,False
S015,2025-04-16,ICU,Night,False
S016,2025-04-16,Ward,Night,False
S017,2025-04-16,Surgery,Night,False
S018,2025-04-16,Ward,Night,False
S019,2025-04-16,Ward,Night,False
S020,2025-04-16,Surgery,Day,False
S021,2025-04-16,Surgery,Night,False
S022,2025-04-16,Surgery,Night,False
S023,2025-04-16,ER,Night,False
S024,2025-04-16,ICU,Day,False
S025,2025-04-16,Surgery,Night,False
S026,2025-04-16,ER,Day,False
S027,2025-04-16,Ward,Day,False
S028,2025-04-16,Surgery,Night,False
S029,2025-04-16,Ward,Night,False
S030,2025-04-16,Ward,Night,False
S031,2025-04-16,ICU,Night,False
S032,2025-04-16,Ward,Night,False
S033,2025-04-16,ICU,Night,False
S034,2025-04-16,ER,Day,False
S035,2025-04-16,Surgery,Day,False
S036,2025-04-16,ER,Day,False
S037,2025-04-16,Ward,Night,False
S038,2025-04-16,Ward,Day,False
S039,2025-04-16,ICU,Day,False
S040,2025-04-16,Surgery,Night,False
S041,2025-04-16,ICU,Night,False
S042,2025-04-16,ICU,Night,True
S043,2025-04-16,ER,Day,False
S044,2025-04-16,ICU,Day,False
S045,2025-04-16,Surgery,Day,False
S046,2025-04-16,Ward,Day,False
S047,2025-04-16,Ward,Night,False
S048,2025-04-16,ICU,Day,False
S049,2025-04-16,ER,Night,False
S050,2025-04-16,Surgery,Night,False
S051,2025-04-16,Surgery,Night,False
S052,2025-04-16,Ward,Night,False
S053,2025-04-16,Surgery,Day,False
S054,2025-04-16,Surgery,Night,False
S055,2025-04-16,ICU,Day,False
S056,2025-04-16,Surgery,Day,False
S057,2025-04-16,Surgery,Night,False
S058,2025-04-16,Surgery,Day,False
S059,2025-04-16,Ward,Day,False
S060,2025-04-16,ER,Night,False
S001,2025-04-17,ICU,Night,False
S002,2025-04-17,Surgery,Night,False
S003,2025-04-17,ICU,Day,False
S004,2025-04-17,ICU,Day,False
S005,2025-04-17,ICU,Night,False
S006,2025-04-17,Ward,Day,False
S007,2025-04-17,ER,Night,False
S008,2025-04-17,Surgery,Night,False
S009,2025-04-17,ICU,Day,False
S010,2025-04-17,ER,Night,False
S011,2025-04-17,Surgery,Day,False
S012,2025-04-17,Surgery,Night,False
S013,2025-04-17,Surgery,Day,False
S014,2025-04-17,ER,Night,False
S015,2025-04-17,ICU,Day,False
S016,2025-04-17,ER,Night,False
S017,2025-04-17,Ward,Day,False
S018,2025-04-17,Ward,Day,False
S019,2025-04-17,Surgery,Night,False
S020,2025-04-17,ICU,Day,False
S021,2025-04-17,Surgery,Night,False
S022,2025-04-17,Surgery,Night,False
S023,2025-04-17,ER,Night,False
S024,2025-04-17,Surgery,Day,False
S025,2025-04-17,ICU,Day,False
S026,2025-04-17,Ward,Night,False
S027,2025-04-17,ER,Day,False
S028,2025-04-17,Ward,Night,False
S029,2025-04-17,ICU,Day,False
S030,2025-04-17,Surgery,Night,False
S031,2025-04-17,ER,Night,False
S032,2025-04-17,Ward,Day,False
S033,2025-04-17,ER,Night,False
S034,2025-04-17,Surgery,Day,False
S035,2025-04-17,ER,Night,False
S036,2025-04-17,Ward,Night,False
S037,2025-04-17,ICU,Day,False
S038,2025-04-17,ER,Night,False
S039,2025-04-17,ER,Night,False
S040,2025-04-17,ICU,Day,False
S041,2025-04-17,Surgery,Night,False
S042,2025-04-17,ER,Night,False
S043,2025-04-17,ICU,Night,False
S044,2025-04-17,ICU,Day,False
S045,2025-04-17,ER,Day,False
S046,2025-04-17,ER,Night,False
S047,2025-04-17,ICU,Night,False
S048,2025-04-17,Surgery,Day,False
S049,2025-04-17,ICU,Night,False
S050,2025-04-17,Ward,Day,False
S051,2025-04-17,ICU,Day,True
S052,2025-04-17,Surgery,Day,False
S053,2025-04-17,Surgery,Day,False
S054,2025-04-17,ICU,Day,False
S055,2025-04-17,ER,,False
S056,2025-04-17,Surgery,Day,True
S057,2025-04-17,ICU,Day,False
S058,2025-04-17,ICU,Night,False
S059,2025-04-17,Surgery,Night,False
S060,2025-04-17,Ward,Night,False
S001,2025-04-18,ER,Night,False
S002,2025-04-18,Ward,Night,False
S003,2025-04-18,ICU,Day,False
S004,2025-04-18,ER,Day,False
S005,2025-04-18,Ward,Day,False
S006,2025-04-18,ER,Day,False
S007,2025-04-18,ICU,Day,False
S008,2025-04-18,ER,Day,True
S009,2025-04-18,ICU,Night,False
S010,2025-04-18,Surgery,Day,False
S011,2025-04-18,Surgery,Day,False
S012,2025-04-18,ER,Day,False
S013,2025-04-18,Surgery,Night,False
S014,2025-04-18,ER,Day,False
S015,2025-04-18,ICU,Night,False
S016,2025-04-18,ICU,Night,False
S017,2025-04-18,ER,Night,False
S018,2025-04-18,Surgery,Day,False
S019,2025-04-18,Ward,Night,False
S020,2025-04-18,Ward,Night,False
S021,2025-04-18,ER,Day,False
S022,2025-04-18,ER,Day,False
S023,2025-04-18,Ward,Night,False
S024,2025-04-18,ICU,Day,False
S025,2025-04-18,Ward,Night,False
S026,2025-04-18,Ward,Night,False
S027,2025-04-18,ER,Day,False
S028,2025-04-18,Ward,Night,True
S029,2025-04-18,Surgery,Day,False
S030,2025-04-18,Surgery,Day,False
S031,2025-04-18,ICU,Day,False
S032,2025-04-18,Surgery,Day,False
S033,2025-04-18,Ward,Night,False
S034,2025-04-18,Surgery,Night,False
S035,2025-04-18,ER,Day,False
S036,2025-04-18,Surgery,Night,False
S037,2025-04-18,Surgery,Night,False
S038,2025-04-18,Ward,,False
S039,2025-04-18,Ward,Night,False
S040,2025-04-18,ICU,Night,False
S041,2025-04-18,ICU,Night,False
S042,2025-04-18,ER,Night,False
S043,2025-04-18,ICU,Day,False
S044,2025-04-18,ER,Night,False
S045,2025-04-18,ER,Night,False
S046,2025-04-18,ER,Night,False
S047,2025-04-18,ER,Night,False
S048,2025-04-18,ICU,Day,False
S049,2025-04-18,ER,Day,False
S050,2025-04-18,Ward,Night,False
S051,2025-04-18,ICU,Day,False
S052,2025-04-18,ER,Day,False
S053,2025-04-18,ER,Day,False
S054,2025-04-18,ER,Night,False
S055,2025-04-18,Ward,Day,False
S056,2025-04-18,ICU,Night,False
S057,2025-04-18,ER,Night,False
S058,2025-04-18,Ward,Day,False
S059,2025-04-18,ICU,Night,False
S060,2025-04-18,ICU,Night,False
S001,2025-04-19,Ward,Night,False
S002,2025-04-19,ICU,Night,False
S003,2025-04-19,Ward,Day,False
S004,2025-04-19,ER,Day,False
S005,2025-04-19,Ward,Night,False
S006,2025-04-19,Surgery,Day,False
S007,2025-04-19,Ward,Night,False
S008,2025-04-19,Ward,Day,False
S009,2025-04-19,ER,Night,False
S010,2025-04-19,ER,Day,False
S011,2025-04-19,ICU,Night,False
S012,2025-04-19,ICU,Day,False
S013,2025-04-19,ER,Day,True
S014,2025-04-19,ER,Night,False
S015,2025-04-19,Ward,,False
S016,2025-04-19,ER,Night,False
S017,2025-04-19,ER,Day,False
S018,2025-04-19,Ward,Night,True
S019,2025-04-19,Ward,Night,False
S020,2025-04-19,ICU,Day,False
S021,2025-04-19,Ward,Day,False
S022,2025-04-19,Ward,Night,False
S023,2025-04-19,ICU,Night,False
S024,2025-04-19,Surgery,Day,False
S025,2025-04-19,ICU,Day,False
S026,2025-04-19,Ward,Day,False
S027,2025-04-19,Surgery,Night,False
S028,2025-04-19,Surgery,Night,False
S029,2025-04-19,Ward,Day,False
S030,2025-04-19,ICU,Night,False
S031,2025-04-19,ER,Day,False
S032,2025-04-19,ICU,Night,False
S033,2025-04-19,Surgery,Day,False
S034,2025-04-19,ICU,Night,False
S035,2025-04-19,Surgery,Day,False
S036,2025-04-19,Surgery,Day,False
S037,2025-04-19,Surgery,Night,False
S038,2025-04-19,ICU,Day,False
S039,2025-04-19,Surgery,Day,False
S040,2025-04-19,ICU,Night,False
S041,2025-04-19,Surgery,Night,False
S042,2025-04-19,ER,Day,False
S043,2025-04-19,Ward,Day,False
S044,2025-04-19,Surgery,Night,False
S045,2025-04-19,Ward,Night,True
S046,2025-04-19,Ward,Day,False
S047,2025-04-19,Surgery,Night,False
S048,2025-04-19,Surgery,Day,False
S049,2025-04-19,ER,Day,False
S050,2025-04-19,Surgery,Day,False
S051,2025-04-19,Surgery,Day,False
S052,2025-04-19,Ward,Day,False
S053,2025-04-19,ICU,Day,True
S054,2025-04-19,Ward,Night,False
S055,2025-04-19,Ward,Night,False
S056,2025-04-19,ER,Day,False
S057,2025-04-19,Ward,Night,False
S058,2025-04-19,Ward,Night,False
S059,2025-04-19,Surgery,Day,False
S060,2025-04-19,Surgery,Night,False
S001,2025-04-20,Ward,Day,False
S002,2025-04-20,ICU,Day,False
S003,2025-04-20,ICU,Night,False
S004,2025-04-20,Ward,Night,False
S005,2025-04-20,Surgery,Night,False
S006,2025-04-20,ER,Night,False
S007,2025-04-20,ER,Day,False
S008,2025-04-20,ER,Night,False
S009,2025-04-20,Surgery,Night,False
S010,2025-04-20,ICU,Day,True
S011,2025-04-20,Surgery,Night,False
S012,2025-04-20,Surgery,Day,False
S013,2025-04-20,ICU,Night,False
S014,2025-04-20,Ward,Night,False
S015,2025-04-20,ICU,Day,False
S016,2025-04-20,Surgery,Day,False
S017,2025-04-20,Surgery,Day,False
S018,2025-04-20,Surgery,Day,False
S019,2025-04-20,ICU,Day,False
S020,2025-04-20,ICU,Night,False
S021,2025-04-20,Ward,Day,False
S022,2025-04-20,Surgery,Day,False
S023,2025-04-20,Surgery,Day,False
S024,2025-04-20,Ward,Day,False
S025,2025-04-20,ICU,Night,False
S026,2025-04-20,Ward,Night,True
S027,2025-04-20,Ward,Night,False
S028,2025-04-20,Surgery,Day,False
S029,2025-04-20,Ward,Night,False
S030,2025-04-20,ER,Day,False
S031,2025-04-20,ER,Night,False
S032,2025-04-20,ER,Day,False
S033,2025-04-20,Surgery,Night,False
S034,2025-04-20,ICU,Night,False
S035,2025-04-20,Ward,Night,False
S036,2025-04-20,ICU,Day,False
S037,2025-04-20,Surgery,Day,False
S038,2025-04-20,ICU,Night,False
S039,2025-04-20,ICU,Day,False
S040,2025-04-20,ICU,Day,False
S041,2025-04-20,ICU,Night,False
S042,2025-04-20,Ward,Night,False
S043,2025-04-20,ICU,Day,False
S044,2025-04-20,Ward,Day,False
S045,2025-04-20,ER,Night,False
S046,2025-04-20,Surgery,Day,False
S047,2025-04-20,ER,Day,False
S048,2025-04-20,ICU,Night,False
S049,2025-04-20,ICU,Day,False
S050,2025-04-20,ER,Night,False
S051,2025-04-20,Ward,Night,False
S052,2025-04-20,Surgery,Day,False
S053,2025-04-20,Ward,Day,False
S054,2025-04-20,Surgery,Night,False
S055,2025-04-20,Surgery,Day,False
S056,2025-04-20,Ward,Day,False
S057,2025-04-20,ER,Day,False
S058,2025-04-20,Surgery,Day,False
S059,2025-04-20,ER,,False
S060,2025-04-20,Surgery,Night,False
S001,2025-04-21,ER,Day,False
S002,2025-04-21,Surgery,Day,False
S003,2025-04-21,ICU,Night,True
S004,2025-04-21,Surgery,Night,False
S005,2025-04-21,ER,Day,False
S006,2025-04-21,Surgery,Day,False
S007,2025-04-21,Ward,Night,False
S008,2025-04-21,Surgery,Night,False
S009,2025-04-21,ICU,Night,False
S010,2025-04-21,Ward,Night,False
S011,2025-04-21,Ward,Day,False
S012,2025-04-21,Ward,Day,False
S013,2025-04-21,ER,Day,False
S014,2025-04-21,ER,Night,False
S015,2025-04-21,Surgery,Night,False
S016,2025-04-21,Surgery,Day,False
S017,2025-04-21,ER,Day,False
S018,2025-04-21,Surgery,Night,False
S019,2025-04-21,Surgery,Night,False
S020,2025-04-21,Ward,Night,False
S021,2025-04-21,ICU,Day,False
S022,2025-04-21,ICU,Day,False
S023,2025-04-21,ER,Night,False
S024,2025-04-21,Surgery,Night,False
S025,2025-04-21,Surgery,Night,False
S026,2025-04-21,ER,Day,False
S027,2025-04-21,ER,Night,False
S028,2025-04-21,ER,Day,False
S029,2025-04-21,ER,Day,False
S030,2025-04-21,ER,Day,False
S031,2025-04-21,Surgery,Night,False
S032,2025-04-21,ER,Night,False
S033,2025-04-21,ICU,Day,False
S034,2025-04-21,ICU,Night,False
S035,2025-04-21,ER,Night,False
S036,2025-04-21,Ward,Night,False
S037,2025-04-21,ICU,Night,False
S038,2025-04-21,ICU,Night,False
S039,2025-04-21,Ward,Night,False
S040,2025-04-21,Surgery,Night,False
S041,2025-04-21,Surgery,Night,False
S042,2025-04-21,ER,Night,False
S043,2025-04-21,ER,Night,False
S044,2025-04-21,Surgery,Day,False
S045,2025-04-21,Surgery,Day,False
S046,2025-04-21,Surgery,Day,False
S047,2025-04-21,Ward,Night,False
S048,2025-04-21,ICU,Night,False
S049,2025-04-21,ICU,Day,False
S050,2025-04-21,Ward,Night,False
S051,2025-04-21,ICU,Night,False
S052,2025-04-21,ICU,Day,False
S053,2025-04-21,Ward,Day,False
S054,2025-04-21,Ward,Night,False
S055,2025-04-21,Surgery,Day,False
S056,2025-04-21,Surgery,Day,False
S057,2025-04-21,ICU,Day,False
S058,2025-04-21,ER,Night,False
S059,2025-04-21,ER,Day,False
S060,2025-04-21,ER,Night,False
S001,2025-04-22,ICU,Day,False
S002,2025-04-22,Surgery,Night,False
S003,2025-04-22,ER,Night,False
S004,2025-04-22,ER,Night,True
S005,2025-04-22,ER,Day,False
S006,2025-04-22,ER,Night,False
S007,2025-04-22,ICU,Day,False
S008,2025-04-22,ICU,Night,False
S009,2025-04-22,ER,Day,False
S010,2025-04-22,ER,,False
S011,2025-04-22,Ward,Night,False
S012,2025-04-22,Ward,Night,False
S013,2025-04-22,Ward,Night,True
S014,2025-04-22,Surgery,Day,False
S015,2025-04-22,ICU,Day,False
S016,2025-04-22,Surgery,Day,False
S017,2025-04-22,Surgery,Day,False
S018,2025-04-22,Surgery,Night,False
S019,2025-04-22,ICU,Night,False
S020,2025-04-22,Surgery,Night,False
S021,2025-04-22,ER,Night,False
S022,2025-04-22,ICU,Night,False
S023,2025-04-22,Ward,Day,False
S024,2025-04-22,Surgery,Night,False
S025,2025-04-22,Surgery,Day,False
S026,2025-04-22,ER,Day,False
S027,2025-04-22,Surgery,Day,False
S028,2025-04-22,ER,Night,False
S029,2025-04-22,Surgery,Day,False
S030,2025-04-22,ICU,Day,False
S031,2025-04-22,ICU,Day,True
S032,2025-04-22,ER,Night,False
S033,2025-04-22,Ward,Day,False
S034,2025-04-22,Surgery,Day,True
S035,2025-04-22,Ward,Night,False
S036,2025-04-22,Surgery,Day,False
S037,2025-04-22,Surgery,,False
S038,2025-04-22,ER,Day,False
S039,2025-04-22,Ward,Day,True
S040,2025-04-22,ICU,Night,False
S041,2025-04-22,Surgery,Day,False
S042,2025-04-22,ER,Night,False
S043,2025-04-22,ER,Night,False
S044,2025-04-22,Ward,Night,False
S045,2025-04-22,ICU,Night,False
S046,2025-04-22,ICU,Night,False
S047,2025-04-22,ICU,Night,False
S048,2025-04-22,Surgery,Night,False
S049,2025-04-22,ER,Day,False
S050,2025-04-22,Ward,Day,False
S051,2025-04-22,ICU,Night,False
S052,2025-04-22,Ward,Night,False
S053,2025-04-22,ER,Night,False
S054,2025-04-22,ER,Day,False
S055,2025-04-22,ICU,Day,False
S056,2025-04-22,Surgery,Day,False
S057,2025-04-22,Ward,Night,False
S058,2025-04-22,ER,Day,False
S059,2025-04-22,Surgery,Night,False
S060,2025-04-22,Surgery,Day,False
S001,2025-04-23,ER,Day,False
S002,2025-04-23,Surgery,Night,False
S003,2025-04-23,Ward,Day,False
S004,2025-04-23,ICU,Day,False
S005,2025-04-23,ER,Day,False
S006,2025-04-23,Ward,Night,False
S007,2025-04-23,Ward,Night,False
S008,2025-04-23,ER,Day,False
S009,2025-04-23,ER,Day,True
S010,2025-04-23,ER,Night,False
S011,2025-04-23,ICU,Day,False
S012,2025-04-23,ER,Night,False
S013,2025-04-23,ICU,Night,False
S014,2025-04-23,ER,Day,False
S015,2025-04-23,ER,Night,False
S016,2025-04-23,Ward,Night,False
S017,2025-04-23,ER,Day,False
S018,2025-04-23,Surgery,Day,False
S019,2025-04-23,Surgery,Day,False
S020,2025-04-23,Ward,Night,False
S021,2025-04-23,ER,Night,False
S022,2025-04-23,Surgery,Day,False
S023,2025-04-23,Surgery,Night,False
S024,2025-04-23,Ward,Night,False
S025,2025-04-23,Ward,Night,False
